,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Easting,Northing,geometry
429,2021-12,-0.09446399999999999,51.512959,On or near Watling Court,E01032739,City of London 001F,Violence and sexual offences,532326.0054644622,181057.975686829,POINT (532326.0054644622 181057.975686829)
430,2021-12,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
431,2021-12,-0.09050599999999999,51.513524,On or near Poultry,E01032739,City of London 001F,Violence and sexual offences,532598.9976637994,181127.9637651649,POINT (532598.9976637994 181127.9637651649)
432,2021-12,-0.08107,51.51239,On or near Billiter Square,E01032739,City of London 001F,Violence and sexual offences,533257.0262189409,181018.98546310293,POINT (533257.0262189409 181018.98546310293)
433,2021-12,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Violence and sexual offences,533385.0166935343,180870.00167137216,POINT (533385.0166935343 180870.00167137216)
434,2021-12,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Violence and sexual offences,533385.0166935343,180870.00167137216,POINT (533385.0166935343 180870.00167137216)
435,2021-12,-0.078488,51.517922999999996,On or near Middlesex Street,E01032739,City of London 001F,Violence and sexual offences,533420.0280198113,181638.97169306537,POINT (533420.0280198113 181638.97169306537)
436,2021-12,-0.078488,51.517922999999996,On or near Middlesex Street,E01032739,City of London 001F,Violence and sexual offences,533420.0280198113,181638.97169306537,POINT (533420.0280198113 181638.97169306537)
437,2021-12,-0.078488,51.517922999999996,On or near Middlesex Street,E01032739,City of London 001F,Violence and sexual offences,533420.0280198113,181638.97169306537,POINT (533420.0280198113 181638.97169306537)
438,2021-12,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
439,2021-12,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Violence and sexual offences,533146.0278776218,181577.03479509754,POINT (533146.0278776218 181577.03479509754)
440,2021-12,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
441,2021-12,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Violence and sexual offences,533146.0278776218,181577.03479509754,POINT (533146.0278776218 181577.03479509754)
442,2021-12,-0.102948,51.512719,On or near Playhouse Yard,E01032739,City of London 001F,Violence and sexual offences,531738.0221346585,181015.99293720443,POINT (531738.0221346585 181015.99293720443)
443,2021-12,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
444,2021-12,-0.09150599999999999,51.513037,On or near Sise Lane,E01032739,City of London 001F,Violence and sexual offences,532531.0244088712,181071.99792207585,POINT (532531.0244088712 181071.99792207585)
445,2021-12,-0.09207699999999999,51.512147,On or near Tower Royal,E01032739,City of London 001F,Violence and sexual offences,532493.9850674047,180971.99417864473,POINT (532493.9850674047 180971.99417864473)
446,2021-12,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
447,2021-12,-0.079283,51.511021,On or near Seething Lane,E01032739,City of London 001F,Violence and sexual offences,533385.0166935343,180870.00167137216,POINT (533385.0166935343 180870.00167137216)
448,2021-12,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Violence and sexual offences,533061.0244365924,180808.98502272542,POINT (533061.0244365924 180808.98502272542)
449,2021-12,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Violence and sexual offences,533393.007687211,181695.01481328026,POINT (533393.007687211 181695.01481328026)
450,2021-12,-0.086728,51.510477,On or near King William Street,E01032739,City of London 001F,Violence and sexual offences,532869.9947646674,180795.97519225208,POINT (532869.9947646674 180795.97519225208)
451,2021-12,-0.091151,51.514992,On or near Gresham Street,E01032739,City of London 001F,Violence and sexual offences,532549.9858294011,181290.04223353218,POINT (532549.9858294011 181290.04223353218)
452,2021-12,-0.084284,51.510671,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,533039.0196096112,180821.98500565503,POINT (533039.0196096112 180821.98500565503)
453,2021-12,-0.093398,51.512951,On or near Watling Street,E01032739,City of London 001F,Violence and sexual offences,532399.9946170407,181059.01255569333,POINT (532399.9946170407 181059.01255569333)
454,2021-12,-0.080234,51.516855,On or near Devonshire Row,E01032739,City of London 001F,Violence and sexual offences,533302.0084018047,181517.0275846743,POINT (533302.0084018047 181517.0275846743)
455,2021-12,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
456,2021-12,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Violence and sexual offences,533113.9986841358,181456.01400417095,POINT (533113.9986841358 181456.01400417095)
457,2021-12,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
458,2021-12,-0.08921799999999999,51.516057,On or near Moorgate,E01032739,City of London 001F,Violence and sexual offences,532681.0114684425,181411.97359391628,POINT (532681.0114684425 181411.97359391628)
459,2021-12,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
460,2021-12,-0.095015,51.513220000000004,On or near Watling Street,E01032739,City of London 001F,Violence and sexual offences,532287.017996063,181086.00432773988,POINT (532287.017996063 181086.00432773988)
461,2021-12,-0.095015,51.513220000000004,On or near Watling Street,E01032739,City of London 001F,Violence and sexual offences,532287.017996063,181086.00432773988,POINT (532287.017996063 181086.00432773988)
462,2021-12,-0.08315,51.510913,On or near Rood Lane,E01032739,City of London 001F,Violence and sexual offences,533117.0028406145,180850.95650181553,POINT (533117.0028406145 180850.95650181553)
463,2021-12,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
464,2021-12,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Violence and sexual offences,533393.007687211,181695.01481328026,POINT (533393.007687211 181695.01481328026)
465,2021-12,-0.079613,51.517231,On or near New Street,E01032739,City of London 001F,Violence and sexual offences,533343.996361877,181559.97036925866,POINT (533343.996361877 181559.97036925866)
466,2021-12,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Violence and sexual offences,532193.0314006346,181101.02933466068,POINT (532193.0314006346 181101.02933466068)
467,2021-12,-0.08501399999999999,51.509775,On or near Monument Street,E01032739,City of London 001F,Violence and sexual offences,532990.9721935511,180721.02153045475,POINT (532990.9721935511 180721.02153045475)
468,2021-12,-0.086728,51.510477,On or near King William Street,E01032739,City of London 001F,Violence and sexual offences,532869.9947646674,180795.97519225208,POINT (532869.9947646674 180795.97519225208)
469,2021-12,-0.086728,51.510477,On or near King William Street,E01032739,City of London 001F,Violence and sexual offences,532869.9947646674,180795.97519225208,POINT (532869.9947646674 180795.97519225208)
554,2021-12,-0.108231,51.513928,On or near Pleydell Street,E01032740,City of London 001G,Violence and sexual offences,531367.9755125858,181140.94854411366,POINT (531367.9755125858 181140.94854411366)
555,2021-12,-0.10293,51.518375,On or near West Smithfield,E01032740,City of London 001G,Violence and sexual offences,531722.9661039992,181644.99061898247,POINT (531722.9661039992 181644.99061898247)
556,2021-12,-0.10238,51.517728000000005,On or near Hosier Lane,E01032740,City of London 001G,Violence and sexual offences,531762.9899398661,181574.03149934637,POINT (531762.9899398661 181574.03149934637)
557,2021-12,-0.104621,51.512692,On or near Supermarket,E01032740,City of London 001G,Violence and sexual offences,531622.015576161,181009.98261182365,POINT (531622.015576161 181009.98261182365)
558,2021-12,-0.10274100000000001,51.513884999999995,On or near Pageantmaster Court,E01032740,City of London 001G,Violence and sexual offences,531749.0236769023,181146.02816610684,POINT (531749.0236769023 181146.02816610684)
559,2021-12,-0.10238,51.517728000000005,On or near Hosier Lane,E01032740,City of London 001G,Violence and sexual offences,531762.9899398661,181574.03149934637,POINT (531762.9899398661 181574.03149934637)
561,2021-12,-0.076532,51.523637,On or near Bethnal Green Road,E01033708,Hackney 027G,Violence and sexual offences,533539.0301141213,182277.95034191874,POINT (533539.0301141213 182277.95034191874)
570,2021-12,-0.094959,51.522868,On or near Golden Lane,E01002706,Islington 023E,Violence and sexual offences,532262.9726544658,182158.99325525615,POINT (532262.9726544658 182158.99325525615)
573,2021-12,-0.07908,51.519615,On or near Bishopsgate,E01004307,Tower Hamlets 015B,Violence and sexual offences,533374.0165351194,181826.048678071,POINT (533374.0165351194 181826.048678071)
574,2021-12,-0.078591,51.52029,On or near Spital Yard,E01004307,Tower Hamlets 015B,Violence and sexual offences,533405.970523461,181902.0013348409,POINT (533405.970523461 181902.0013348409)
575,2021-12,-0.059878,51.51866,On or near Hospital,E01004322,Tower Hamlets 017A,Violence and sexual offences,534708.9925844023,181754.99592070223,POINT (534708.9925844023 181754.99592070223)
32,2022-01,-0.093558,51.516703,On or near Police Station,E01000002,City of London 001B,Violence and sexual offences,532378.023237408,181475.95718739927,POINT (532378.023237408 181475.95718739927)
37,2022-01,-0.09586,51.52166,On or near Fann Street,E01000003,City of London 001C,Violence and sexual offences,532203.9647225853,182023.03286533535,POINT (532203.9647225853 182023.03286533535)
71,2022-01,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
72,2022-01,-0.07609500000000001,51.512462,On or near Vine Street,E01000005,City of London 001E,Violence and sexual offences,533602.0170197444,181036.05545099295,POINT (533602.0170197444 181036.05545099295)
73,2022-01,-0.077224,51.516121999999996,On or near Shopping Area,E01000005,City of London 001E,Violence and sexual offences,533512.9851797909,181440.998863953,POINT (533512.9851797909 181440.998863953)
74,2022-01,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
75,2022-01,-0.07306499999999999,51.511179999999996,On or near Goodman'S Yard,E01000005,City of London 001E,Violence and sexual offences,533816.0135181514,180899.02510283707,POINT (533816.0135181514 180899.02510283707)
76,2022-01,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
77,2022-01,-0.076113,51.511014,On or near Conference/Exhibition Centre,E01000005,City of London 001E,Violence and sexual offences,533605.001134653,180875.0010401159,POINT (533605.001134653 180875.0010401159)
78,2022-01,-0.07609500000000001,51.512462,On or near Vine Street,E01000005,City of London 001E,Violence and sexual offences,533602.0170197444,181036.05545099295,POINT (533602.0170197444 181036.05545099295)
79,2022-01,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
80,2022-01,-0.07825,51.515033,On or near Houndsditch,E01000005,City of London 001E,Violence and sexual offences,533444.9799635669,181318.02904824453,POINT (533444.9799635669 181318.02904824453)
81,2022-01,-0.073515,51.510414000000004,On or near Parking Area,E01000005,City of London 001E,Violence and sexual offences,533787.030794836,180813.02176906238,POINT (533787.030794836 180813.02176906238)
82,2022-01,-0.077224,51.516121999999996,On or near Shopping Area,E01000005,City of London 001E,Violence and sexual offences,533512.9851797909,181440.998863953,POINT (533512.9851797909 181440.998863953)
83,2022-01,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Violence and sexual offences,533665.0193907856,181145.98727071245,POINT (533665.0193907856 181145.98727071245)
84,2022-01,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
